,IdSell,SellerG,Date,Price,Method,Type,Rooms,Distance,Bathroom,Bedroom2,Car,Landsize,BuildingArea,YearBuilt
10564,0614024,Jas,27/05/2017,1190000.0,S,h,4,6.3,1.0,4.0,2.0,405.0,,
10565,0061814,Jas,27/05/2017,709500.0,SP,u,2,6.3,1.0,2.0,1.0,80.0,80.0,1970.0
10566,0315700,hockingstuart,8/07/2017,550000.0,S,u,2,3.0,1.0,2.0,1.0,1521.0,,
10567,0928879,Nelson,8/07/2017,670000.0,S,u,3,10.4,1.0,3.0,2.0,169.0,153.0,2000.0
10568,0311468,Greg,8/07/2017,3560000.0,S,h,4,3.0,1.0,4.0,1.0,327.0,,
10569,0456297,Greg,8/07/2017,1500000.0,PI,h,5,9.4,3.0,5.0,2.0,1068.0,,
10570,0691787,hockingstuart,8/07/2017,1030000.0,PI,h,4,9.4,3.0,4.0,2.0,533.0,,
10571,0409294,Brad,8/07/2017,1130000.0,S,h,2,4.3,1.0,2.0,1.0,222.0,,
10572,0164227,Moonee,8/07/2017,820000.0,S,h,3,9.5,1.0,3.0,2.0,680.0,,
10573,0600583,FN,8/07/2017,680000.0,VB,h,3,9.5,1.0,3.0,1.0,596.0,,
10574,0410960,Harcourts,8/07/2017,720000.0,PI,h,3,9.5,1.0,3.0,1.0,582.0,110.0,1965.0
10575,0063426,Nelson,8/07/2017,1107500.0,S,h,3,9.5,3.0,3.0,1.0,668.0,190.0,2014.0
10576,0672137,Ryder,8/07/2017,285000.0,S,h,3,37.5,1.0,3.0,2.0,612.0,,
10577,0010787,hockingstuart,8/07/2017,328500.0,S,u,1,6.4,1.0,1.0,1.0,0.0,,
10578,0577893,Fletchers,8/07/2017,1575000.0,SA,t,4,9.7,2.0,4.0,2.0,392.0,,2007.0
10579,0732677,LJ,8/07/2017,900000.0,S,h,5,23.2,2.0,5.0,2.0,942.0,,
10580,0436031,Ray,8/07/2017,520000.0,S,u,2,23.2,1.0,2.0,1.0,158.0,69.0,1975.0
10581,0766331,Hodges,8/07/2017,380000.0,PI,u,2,11.4,1.0,2.0,1.0,1.0,62.0,2011.0
10582,0060022,Peake,8/07/2017,920000.0,S,h,4,35.2,5.0,4.0,2.0,638.0,352.0,2014.0
10583,0395452,Eview,8/07/2017,950000.0,SA,h,4,35.2,4.0,4.0,2.0,603.0,391.0,2007.0
10584,0443342,Barry,8/07/2017,485000.0,S,u,2,13.4,1.0,2.0,1.0,0.0,55.0,1960.0
10585,0667354,Barry,8/07/2017,1291000.0,S,h,3,13.4,2.0,3.0,2.0,548.0,127.0,1970.0
10586,0892524,Ray,8/07/2017,775000.0,S,h,3,25.0,1.0,3.0,2.0,720.0,131.0,1970.0
10587,0190689,Philip,8/07/2017,820000.0,S,h,4,25.0,2.0,4.0,4.0,719.0,200.0,1975.0
10588,0772293,Lindellas,8/07/2017,2285000.0,S,h,5,10.9,3.0,5.0,2.0,803.0,,
10589,0966644,Douglas,8/07/2017,797000.0,S,h,3,8.6,1.0,3.0,2.0,694.0,110.0,1960.0
10590,0933833,Biggin,8/07/2017,760000.0,S,h,5,8.6,2.0,5.0,2.0,622.0,,
10591,0702173,hockingstuart,8/07/2017,590000.0,S,h,2,8.6,1.0,2.0,1.0,304.0,74.0,1950.0
10592,0487910,Buxton,8/07/2017,1180000.0,VB,u,3,10.5,2.0,3.0,2.0,0.0,,2011.0
10593,0406217,Buxton,8/07/2017,585000.0,PI,u,2,10.3,1.0,2.0,1.0,0.0,82.0,1950.0
10594,0159124,Jellis,8/07/2017,1580000.0,PI,h,4,10.3,1.0,4.0,2.0,890.0,165.0,1970.0
10595,0753361,YPA,8/07/2017,460000.0,S,h,3,14.0,1.0,3.0,1.0,629.0,,
10596,0361479,hockingstuart,8/07/2017,386000.0,S,h,3,14.0,1.0,3.0,1.0,341.0,71.0,1965.0
10597,0455964,hockingstuart,8/07/2017,515000.0,SP,u,2,6.4,1.0,2.0,2.0,159.0,140.0,2012.0
10598,0460795,Jellis,8/07/2017,1515000.0,S,h,4,5.2,2.0,4.0,2.0,236.0,194.0,1890.0
10599,0774418,Nelson,8/07/2017,1037000.0,S,h,3,5.2,1.0,3.0,1.0,210.0,101.0,1996.0
10600,0650548,Jellis,8/07/2017,1100000.0,PI,h,3,5.2,1.0,3.0,1.0,193.0,,
10601,0682211,Woodards,8/07/2017,1330000.0,PI,h,3,4.0,2.0,3.0,1.0,161.0,190.0,1890.0
10602,0918665,Jellis,8/07/2017,937000.0,SP,t,3,4.0,2.0,3.0,1.0,110.0,121.8,2000.0
10603,0759612,Dingle,8/07/2017,290000.0,VB,u,1,4.0,1.0,1.0,0.0,197.0,41.0,2012.0
10604,0814594,Barry,8/07/2017,730000.0,S,h,3,12.1,1.0,3.0,1.0,612.0,101.0,1960.0
10605,0717594,Buckingham,8/07/2017,660000.0,S,h,3,12.1,1.0,3.0,2.0,582.0,119.0,1970.0
10606,0615468,Buxton,8/07/2017,1530000.0,S,h,3,10.4,1.0,3.0,2.0,695.0,,
10607,0780334,Ray,8/07/2017,1150000.0,S,h,3,14.7,2.0,3.0,2.0,668.0,140.0,1965.0
10608,0937532,Fletchers,8/07/2017,1600000.0,S,h,4,14.7,2.0,4.0,2.0,592.0,260.0,2007.0
10609,0944724,YPA,8/07/2017,636000.0,S,h,3,14.8,2.0,3.0,2.0,585.0,,2000.0
10610,0377123,hockingstuart,8/07/2017,755000.0,S,u,2,7.7,1.0,2.0,1.0,92.0,82.6,1960.0
10611,0332714,Ross,8/07/2017,2200000.0,PI,h,8,7.7,8.0,8.0,4.0,650.0,,
10612,0018329,Woodards,8/07/2017,1530000.0,SP,h,3,10.1,1.0,3.0,1.0,684.0,,
10613,0299776,Thomson,8/07/2017,750000.0,S,u,2,10.1,1.0,2.0,2.0,0.0,85.0,1970.0
10614,0204928,Gary,8/07/2017,286000.0,PI,u,1,10.1,1.0,1.0,1.0,314.0,45.0,1960.0
10615,0012263,hockingstuart,8/07/2017,580010.0,SP,u,2,10.1,1.0,2.0,1.0,0.0,72.0,1970.0
10616,0168613,hockingstuart,8/07/2017,1250000.0,S,t,4,10.1,3.0,4.0,2.0,326.0,223.0,2005.0
10617,0973067,O'Brien,8/07/2017,430000.0,S,t,3,14.8,2.0,3.0,2.0,194.0,,2010.0
10618,0684758,O'Brien,8/07/2017,360000.0,SA,t,3,14.8,1.0,3.0,1.0,0.0,136.49,2009.0
10619,0707448,Barry,8/07/2017,740000.0,S,h,4,14.8,2.0,4.0,2.0,750.0,222.0,2008.0
10620,0799796,Harcourts,8/07/2017,647000.0,S,h,4,34.9,2.0,4.0,4.0,688.0,204.0,2002.0
10621,0778952,Woodards,8/07/2017,636500.0,S,u,2,8.7,1.0,2.0,1.0,0.0,,1970.0
10622,0873264,Ray,8/07/2017,930000.0,S,t,3,11.7,2.0,3.0,1.0,0.0,127.0,2011.0
10623,0197960,C21,8/07/2017,1018000.0,S,h,3,16.7,1.0,3.0,2.0,615.0,,
10624,0271377,Nelson,8/07/2017,760000.0,S,h,2,6.7,1.0,2.0,2.0,378.0,105.0,1920.0
10625,0712701,Woodards,8/07/2017,876000.0,S,t,2,6.7,2.0,2.0,1.0,134.0,100.0,2014.0
10626,0281278,Raine,8/07/2017,867000.0,S,h,1,6.7,1.0,1.0,4.0,741.0,,
10627,0402252,Jellis,8/07/2017,365000.0,SP,u,1,2.0,1.0,1.0,0.0,0.0,46.0,1960.0
10628,0239057,Dixon,8/07/2017,1297000.0,S,h,3,2.0,2.0,3.0,0.0,186.0,137.0,1890.0
10629,0353943,Barry,8/07/2017,515000.0,S,h,4,17.4,1.0,4.0,0.0,616.0,,
10630,0314575,Eview,8/07/2017,670000.0,S,h,4,34.7,2.0,4.0,2.0,612.0,,
10631,0281221,Ray,8/07/2017,865000.0,PI,h,5,23.0,2.0,4.0,2.0,974.0,200.0,1975.0
10632,0270010,Barry,8/07/2017,760000.0,SP,h,4,23.0,2.0,4.0,2.0,815.0,140.0,1960.0
10633,0301820,Stockdale,8/07/2017,725000.0,S,h,3,23.0,1.0,3.0,2.0,802.0,105.0,1980.0
10634,0257338,Ray,8/07/2017,480000.0,S,t,2,23.0,1.0,2.0,1.0,2040.0,,
10635,0067352,Barry,8/07/2017,1120000.0,S,h,4,23.0,2.0,4.0,2.0,864.0,228.0,2008.0
10636,0429948,Del,8/07/2017,465000.0,S,h,3,24.7,1.0,3.0,1.0,375.0,,
10637,0982894,Hall,8/07/2017,614000.0,S,h,4,24.7,2.0,4.0,2.0,680.0,,
10638,0391420,Hodges,8/07/2017,930000.0,S,h,4,24.7,2.0,4.0,1.0,830.0,200.0,1980.0
10639,0214717,Barry,8/07/2017,557000.0,S,h,3,14.8,1.0,3.0,2.0,539.0,148.0,1985.0
10640,0592169,Barry,8/07/2017,650000.0,PI,h,3,14.8,1.0,3.0,2.0,697.0,135.0,1955.0
10641,0814800,Douglas,8/07/2017,750000.0,VB,h,4,14.7,2.0,4.0,2.0,655.0,,
10642,0625110,Buxton,8/07/2017,806000.0,S,h,3,22.2,2.0,3.0,1.0,539.0,134.0,1968.0
10643,0837539,Buxton,8/07/2017,892000.0,S,h,3,22.2,1.0,3.0,3.0,564.0,,
10644,0162680,Jellis,8/07/2017,1345000.0,S,h,3,12.4,3.0,3.0,3.0,823.0,,
10645,0485937,Ray,8/07/2017,1430000.0,S,h,4,12.4,2.0,4.0,2.0,736.0,,
10646,0494498,Philip,8/07/2017,1663000.0,S,h,4,12.4,3.0,4.0,2.0,674.0,250.0,1982.0
10647,0937958,Barry,8/07/2017,1310000.0,S,h,4,14.3,3.0,4.0,2.0,706.0,200.0,1970.0
10648,0768756,Barry,8/07/2017,1530000.0,PI,h,3,14.3,2.0,3.0,2.0,798.0,160.0,1978.0
10649,0392412,Barry,8/07/2017,1390000.0,S,h,4,14.3,3.0,4.0,2.0,664.0,,
10650,0235359,Ray,8/07/2017,1423000.0,S,h,3,14.3,2.0,3.0,2.0,643.0,,
10651,0705687,Sell,8/07/2017,630000.0,PI,t,2,16.1,1.0,2.0,1.0,196.0,100.0,2000.0
10652,0325637,Nelson,8/07/2017,1300000.0,VB,h,3,8.9,1.0,3.0,2.0,615.0,138.0,1950.0
10653,0234394,O'Brien,8/07/2017,1260000.0,SP,h,5,27.0,6.0,5.0,3.0,900.0,178.0,1960.0
10654,0820630,Barry,8/07/2017,655000.0,S,h,3,18.0,1.0,3.0,2.0,197.0,108.0,2009.0
10655,0308283,Barry,8/07/2017,792000.0,S,h,4,18.0,2.0,4.0,2.0,836.0,,
10656,0737670,Wilson,8/07/2017,435000.0,S,u,1,7.2,1.0,1.0,1.0,1192.0,44.0,2009.0
10657,0618262,Chisholm,8/07/2017,350000.0,VB,u,1,7.2,1.0,1.0,0.0,0.0,,1960.0
10658,0780585,Ristic,8/07/2017,490000.0,SP,h,3,19.6,2.0,3.0,2.0,375.0,155.0,2012.0
10659,0848286,Ristic,8/07/2017,490000.0,SP,h,3,19.6,1.0,3.0,1.0,597.0,,
10660,0535526,Harcourts,8/07/2017,392250.0,S,u,3,19.6,1.0,3.0,1.0,227.0,101.0,
10661,0142017,Harcourts,8/07/2017,417500.0,S,h,2,19.6,1.0,2.0,1.0,157.0,102.0,2000.0
10662,0861893,Nelson,8/07/2017,1000000.0,VB,h,3,7.5,2.0,3.0,2.0,213.0,169.0,
10663,0464328,Considine,8/07/2017,310000.0,SP,u,1,7.5,1.0,1.0,1.0,0.0,,
10664,0583503,Barry,8/07/2017,1398000.0,SP,h,3,7.5,2.0,3.0,1.0,445.0,182.0,1960.0
10665,0822595,Ray,8/07/2017,664000.0,S,t,3,24.8,2.0,3.0,1.0,219.0,138.0,2010.0
10666,0854262,LJ,8/07/2017,1900000.0,PI,t,3,24.8,2.0,3.0,2.0,1869.0,502.0,
10667,0490581,Nelson,8/07/2017,790000.0,S,u,2,2.1,1.0,2.0,2.0,6367.0,75.0,1930.0
10668,0660000,Jellis,8/07/2017,830000.0,S,u,2,2.1,2.0,2.0,1.0,4421.0,84.0,2011.0
10669,0127650,hockingstuart,8/07/2017,456000.0,SP,u,1,2.1,1.0,1.0,1.0,0.0,51.0,2011.0
10670,0077946,Nelson,8/07/2017,1000000.0,SP,h,2,3.4,1.0,2.0,0.0,132.0,,
10671,0468208,Village,8/07/2017,800000.0,S,t,3,5.1,2.0,3.0,2.0,0.0,,
10672,0649449,O'Brien,8/07/2017,565000.0,S,h,3,38.0,1.0,3.0,2.0,713.0,155.0,1980.0
10673,0106580,Ash,8/07/2017,810000.0,S,h,3,38.0,1.0,3.0,2.0,835.0,118.0,1960.0
10674,0988209,Barry,8/07/2017,749000.0,SP,h,4,12.9,2.0,4.0,2.0,561.0,160.0,1970.0
10675,0486982,Woodards,8/07/2017,260000.0,PI,u,1,7.3,1.0,1.0,1.0,0.0,38.0,1950.0
10676,0813619,Thomson,8/07/2017,330000.0,SP,u,1,7.3,1.0,1.0,1.0,0.0,44.0,1960.0
10677,0707432,Jellis,8/07/2017,501000.0,S,u,2,7.3,1.0,2.0,1.0,2015.0,77.0,1960.0
10678,0374582,Barry,8/07/2017,1908000.0,S,h,3,16.7,1.0,3.0,2.0,778.0,,
10679,0134986,Harcourts,8/07/2017,1070000.0,S,h,3,16.7,2.0,3.0,1.0,839.0,116.0,1970.0
10680,0925653,RW,8/07/2017,700000.0,S,h,4,11.2,2.0,4.0,1.0,655.0,82.0,1950.0
10681,0461743,Raine,8/07/2017,805000.0,S,h,3,11.2,1.0,3.0,2.0,676.0,,
10682,0191317,Barry,8/07/2017,721000.0,S,h,3,11.2,1.0,3.0,1.0,600.0,,
10683,0004396,Nelson,8/07/2017,400000.0,VB,t,2,11.2,1.0,2.0,1.0,102.0,70.0,2012.0
10684,0026771,Eview,8/07/2017,675000.0,S,h,2,11.2,2.0,2.0,1.0,248.0,99.0,2011.0
10685,0110343,Barry,8/07/2017,656000.0,S,t,4,11.2,2.0,4.0,2.0,228.0,,2003.0
10686,0784684,hockingstuart,8/07/2017,866000.0,S,h,3,16.1,2.0,3.0,2.0,743.0,147.0,1980.0
10687,0983187,Morrison,8/07/2017,1028000.0,S,h,4,16.1,3.0,4.0,4.0,925.0,,
10688,0493960,Barry,8/07/2017,783000.0,S,h,4,20.4,2.0,4.0,2.0,750.0,,
10689,0742776,LJ,8/07/2017,800000.0,SP,h,5,20.4,3.0,5.0,2.0,544.0,332.0,2008.0
10690,0657759,Eview,8/07/2017,735000.0,S,h,3,11.2,1.0,3.0,1.0,626.0,122.0,1950.0
10691,0969335,Eview,8/07/2017,595000.0,S,t,2,11.2,2.0,2.0,1.0,201.0,111.0,2005.0
10692,0225116,Barry,8/07/2017,539000.0,S,t,2,11.2,2.0,2.0,2.0,160.0,,
10693,0384596,Eview,8/07/2017,1300000.0,SP,h,3,32.3,2.0,3.0,2.0,1801.0,,
10694,0488104,Hodges,8/07/2017,580000.0,SP,u,1,13.8,2.0,1.0,1.0,486.0,,2012.0
10695,0433185,McGrath,8/07/2017,771000.0,S,t,2,13.8,1.0,2.0,1.0,0.0,99.0,1992.0
10696,0806189,FN,8/07/2017,622000.0,SP,h,4,33.3,2.0,4.0,2.0,654.0,,1989.0
10697,0400227,Stockdale,8/07/2017,400000.0,PI,h,3,33.3,1.0,3.0,1.0,301.0,98.0,1998.0
10698,0916475,Jellis,8/07/2017,455000.0,S,u,1,5.3,1.0,1.0,1.0,0.0,49.0,1960.0
10699,0575912,Marshall,8/07/2017,615888.0,SP,u,2,6.2,1.0,2.0,1.0,915.0,73.0,1970.0
10700,0160233,Miles,8/07/2017,1430000.0,VB,h,4,8.9,2.0,4.0,3.0,680.0,,
10701,0592282,Miles,8/07/2017,534000.0,S,u,2,8.9,1.0,2.0,1.0,2033.0,,
10702,0591144,Miles,8/07/2017,575500.0,S,h,3,8.8,1.0,3.0,1.0,436.0,,
10703,0194341,Haughton,8/07/2017,600000.0,VB,h,3,8.8,1.0,3.0,2.0,481.0,,
10704,0862248,Miles,8/07/2017,445000.0,VB,u,2,8.8,1.0,2.0,1.0,94.0,,
10705,0924880,Buxton,8/07/2017,1430000.0,SP,h,3,16.0,1.0,3.0,0.0,703.0,,
10706,0596795,hockingstuart,8/07/2017,1820000.0,S,h,4,16.0,2.0,4.0,2.0,680.0,680.0,2006.0
10707,0160308,Barry,8/07/2017,660000.0,S,h,4,18.0,2.0,4.0,2.0,724.0,,
10708,0684340,Woodards,8/07/2017,1475000.0,S,h,5,12.3,2.0,5.0,3.0,548.0,157.0,1920.0
10709,0596037,Upper,8/07/2017,2100000.0,PI,h,5,7.8,3.0,5.0,2.0,740.0,222.0,1960.0
10710,0523205,Nelson,8/07/2017,1510000.0,S,h,3,7.8,1.0,3.0,2.0,670.0,,
10711,0576043,Barry,8/07/2017,880000.0,VB,u,3,7.8,2.0,3.0,1.0,252.0,,
10712,0850914,Miles,8/07/2017,1320000.0,S,h,2,7.8,1.0,2.0,0.0,620.0,114.0,1920.0
10713,0858053,RW,8/07/2017,575500.0,S,h,2,14.0,1.0,2.0,1.0,662.0,98.0,1960.0
10714,0430797,Daniel,8/07/2017,775000.0,S,h,3,14.5,2.0,3.0,2.0,547.0,,
10715,0434438,Nelson,8/07/2017,635000.0,S,h,4,14.5,2.0,4.0,2.0,531.0,138.0,1975.0
10716,0415644,Ray,8/07/2017,675000.0,S,h,3,15.5,2.0,3.0,4.0,708.0,,
10717,0704853,Barry,8/07/2017,620000.0,S,h,3,15.5,1.0,3.0,4.0,650.0,100.0,1985.0
10718,0069762,Nelson,8/07/2017,1005000.0,SA,h,5,11.7,3.0,5.0,2.0,596.0,176.0,1970.0
10719,0680386,Barry,8/07/2017,710000.0,S,t,4,11.7,2.0,4.0,1.0,330.0,,
10720,0587233,Nelson,8/07/2017,700000.0,S,h,3,10.4,1.0,3.0,1.0,590.0,130.0,1970.0
10721,0482283,Nelson,8/07/2017,635000.0,PI,h,3,10.4,2.0,3.0,2.0,174.0,,2002.0
10722,0998053,Pagan,8/07/2017,438000.0,S,u,2,3.4,1.0,2.0,1.0,4267.0,,
10723,0472228,Alexkarbon,8/07/2017,710000.0,VB,u,2,3.4,2.0,2.0,1.0,2135.0,132.0,
10724,0134782,Edward,8/07/2017,390000.0,SP,u,1,3.4,1.0,1.0,1.0,0.0,60.0,2000.0
10725,0988960,Xynergy,8/07/2017,1205000.0,S,t,3,5.4,2.0,3.0,2.0,257.0,,
10726,0741550,Noel,8/07/2017,1410000.0,PI,h,3,5.4,1.0,3.0,1.0,404.0,113.0,1930.0
10727,0653135,Nelson,8/07/2017,520000.0,S,u,1,5.4,1.0,1.0,1.0,0.0,,
10728,0378067,Barry,8/07/2017,811000.0,SA,h,3,26.0,1.0,3.0,3.0,992.0,,1957.0
10729,0717223,Barry,8/07/2017,710500.0,S,h,3,16.3,2.0,3.0,1.0,655.0,120.0,1975.0
10730,0473804,hockingstuart,8/07/2017,752000.0,S,h,3,16.3,1.0,3.0,2.0,604.0,102.0,1950.0
10731,0445437,Ray,8/07/2017,622000.0,S,h,3,16.3,1.0,3.0,2.0,575.0,113.0,1970.0
10732,0741780,Jas,8/07/2017,650000.0,PI,t,3,6.4,2.0,3.0,2.0,159.0,128.0,2016.0
10733,0984003,Biggin,8/07/2017,435000.0,S,u,2,6.4,2.0,2.0,1.0,0.0,96.0,2017.0
10734,0612629,Biggin,8/07/2017,876000.0,S,h,3,6.4,1.0,3.0,2.0,420.0,,
10735,0789561,hockingstuart,8/07/2017,338000.0,SP,u,1,5.9,1.0,1.0,1.0,0.0,,1970.0
10736,0347907,hockingstuart,8/07/2017,1340000.0,S,h,4,4.3,1.0,4.0,3.0,697.0,155.0,1920.0
10737,0669540,Barry,8/07/2017,450000.0,SP,h,3,17.4,1.0,3.0,1.0,702.0,96.0,1970.0
10738,0294553,YPA,8/07/2017,440000.0,S,h,3,17.4,1.0,3.0,2.0,570.0,112.0,1992.0
10739,0428314,Melbourne,8/07/2017,1075000.0,SP,u,2,0.0,2.0,2.0,1.0,0.0,,
10740,0175563,Ryder,8/07/2017,550000.0,PI,h,4,31.7,2.0,4.0,2.0,1241.0,194.0,1970.0
10741,0294265,HAR,8/07/2017,373500.0,S,h,3,31.7,2.0,3.0,2.0,586.0,118.0,1980.0
10742,0057888,Raine,8/07/2017,280500.0,S,h,2,29.8,1.0,2.0,1.0,180.0,,1990.0
10743,0280104,Chisholm,8/07/2017,640000.0,S,u,2,20.0,1.0,2.0,1.0,128.0,72.0,1972.0
10744,0043642,O'Brien,8/07/2017,1322000.0,S,h,4,20.0,2.0,4.0,2.0,556.0,,
10745,0633260,hockingstuart,8/07/2017,940000.0,S,t,3,20.0,1.0,3.0,2.0,331.0,157.9352,1989.0
10746,0764943,Ray,8/07/2017,767500.0,S,h,3,17.9,2.0,3.0,2.0,649.0,,
10747,0057246,Love,8/07/2017,705000.0,S,h,3,17.9,2.0,3.0,2.0,531.0,,
10748,0460763,RW,8/07/2017,705000.0,S,h,3,17.9,2.0,3.0,2.0,840.0,161.0,1970.0
10749,0543601,Ray,8/07/2017,790000.0,S,h,4,17.9,2.0,4.0,2.0,530.0,186.0,1990.0
10750,0280736,Harcourts,8/07/2017,676000.0,S,h,4,17.9,2.0,4.0,2.0,537.0,,
10751,0660280,Ray,8/07/2017,704500.0,S,h,5,17.9,3.0,5.0,2.0,656.0,130.0,1970.0
10752,0920149,Ray,8/07/2017,550000.0,S,h,4,17.9,2.0,4.0,1.0,531.0,175.0,1970.0
10753,0753720,Ray,8/07/2017,598000.0,S,h,5,17.9,3.0,5.0,1.0,531.0,122.0,1990.0
10754,0762418,Harcourts,8/07/2017,592000.0,S,h,3,17.9,1.0,3.0,1.0,622.0,128.0,1992.0
10755,0700481,Ray,8/07/2017,602000.0,S,h,3,17.9,1.0,3.0,1.0,546.0,136.0,1977.0
10756,0929029,McGrath,8/07/2017,1095000.0,S,h,3,17.2,1.0,3.0,1.0,493.0,,
10757,0524817,Ray,8/07/2017,480000.0,S,h,2,17.2,1.0,2.0,1.0,72.0,,2006.0
10758,0383998,McGrath,8/07/2017,735000.0,S,h,4,28.8,2.0,4.0,2.0,846.0,160.0,1980.0
10759,0690093,hockingstuart,8/07/2017,1425500.0,S,h,1,6.2,1.0,1.0,1.0,552.0,190.0,
10760,0087369,McDonald,8/07/2017,1320000.0,S,h,3,6.2,1.0,3.0,2.0,459.0,,
10761,0788089,Jellis,8/07/2017,1270000.0,S,h,4,6.2,1.0,4.0,3.0,478.0,152.0,1925.0
10762,0026318,iTRAK,8/07/2017,650000.0,PI,h,3,26.5,2.0,3.0,2.0,1103.0,126.8,1976.0
10763,0120425,Ray,8/07/2017,1400000.0,PI,h,4,21.5,2.0,4.0,2.0,530.0,313.0,2007.0
10764,0294384,hockingstuart,8/07/2017,1627000.0,S,t,3,21.5,2.0,3.0,2.0,304.0,233.0,2007.0
10765,0708925,Buxton,8/07/2017,1150000.0,SP,h,3,14.2,2.0,3.0,3.0,650.0,,
10766,0401053,McGrath,8/07/2017,1375000.0,S,t,3,14.2,2.0,3.0,2.0,366.0,,
10767,0883726,Jellis,8/07/2017,850000.0,VB,h,3,14.2,1.0,3.0,2.0,288.0,,
10768,0105805,Jellis,8/07/2017,1850000.0,PI,h,3,14.2,1.0,3.0,1.0,717.0,153.0,1960.0
10769,0021285,Ray,8/07/2017,1016000.0,SP,h,5,18.8,2.0,5.0,2.0,873.0,,
10770,0192226,Harcourts,8/07/2017,992000.0,S,h,4,18.8,2.0,4.0,1.0,790.0,,
10771,0731246,Buxton,8/07/2017,1820000.0,S,h,4,10.1,2.0,4.0,1.0,632.0,265.0,1915.0
10772,0505574,Buxton,8/07/2017,1620000.0,S,h,3,10.1,2.0,3.0,1.0,669.0,,
10773,0710406,Gunn&Co,8/07/2017,1000000.0,S,h,3,6.2,1.0,3.0,2.0,366.0,,
10774,0699070,REMAX,8/07/2017,650000.0,SP,h,3,22.7,1.0,3.0,1.0,637.0,,
10775,0182195,Nelson,8/07/2017,785000.0,S,u,2,1.8,2.0,2.0,1.0,0.0,95.0,2008.0
10776,0480775,Jellis,8/07/2017,620000.0,VB,u,2,1.8,1.0,2.0,1.0,0.0,,
10777,0019499,Fletchers,8/07/2017,1040000.0,VB,h,3,15.4,1.0,3.0,1.0,728.0,,
10778,0267422,Fletchers,8/07/2017,676000.0,S,u,2,15.4,1.0,2.0,1.0,149.0,84.0,1970.0
10779,0280116,Fletchers,8/07/2017,1002000.0,S,h,3,15.4,1.0,3.0,2.0,598.0,143.0,1960.0
10780,0632157,Noel,8/07/2017,1175000.0,S,t,4,15.4,3.0,4.0,2.0,289.0,170.0,2011.0
10781,0792223,Ray,8/07/2017,1365000.0,S,h,3,12.3,2.0,3.0,2.0,655.0,,1960.0
10782,0016407,Buxton,8/07/2017,875000.0,S,h,3,12.3,2.0,3.0,2.0,295.0,144.0,2006.0
10783,0099682,Buxton,8/07/2017,880000.0,S,h,3,15.5,2.0,3.0,2.0,504.0,,
10784,0691427,Woodards,8/07/2017,1150000.0,S,h,3,15.5,1.0,3.0,2.0,509.0,,
10785,0048790,HAR,8/07/2017,774000.0,S,u,4,15.5,2.0,4.0,2.0,0.0,147.0,2000.0
10786,0929197,Buxton,8/07/2017,1122000.0,S,h,3,15.5,1.0,3.0,2.0,732.0,,
10787,0270748,Buxton,8/07/2017,327000.0,S,u,1,11.4,1.0,1.0,1.0,0.0,32.0,1960.0
10788,0150992,Buxton,8/07/2017,1900000.0,S,h,4,11.4,2.0,4.0,2.0,700.0,210.0,1920.0
10789,0821447,Ray,8/07/2017,2185000.0,S,h,4,21.5,2.0,4.0,3.0,220.0,213.0,2010.0
10790,0686114,LITTLE,8/07/2017,800000.0,PI,t,2,1.8,1.0,2.0,1.0,145.0,,
10791,0650481,Nelson,8/07/2017,1210000.0,S,h,3,8.5,2.0,3.0,1.0,330.0,226.0,2012.0
10792,0026335,Cayzer,8/07/2017,635000.0,VB,u,2,3.5,2.0,2.0,1.0,2166.0,,
10793,0615509,hockingstuart,8/07/2017,1003000.0,S,u,2,4.6,2.0,2.0,1.0,0.0,,2003.0
10794,0460078,McGrath,8/07/2017,820000.0,SP,h,2,8.4,1.0,2.0,1.0,155.0,,
10795,0754040,McGrath,8/07/2017,1150000.0,SP,h,3,8.4,0.0,3.0,0.0,502.0,,
10796,0119187,Ray,8/07/2017,925000.0,S,h,3,12.0,1.0,3.0,2.0,676.0,,1940.0
10797,0701420,Barry,8/07/2017,526250.0,SP,h,3,12.0,1.0,3.0,1.0,308.0,,
10798,0943344,Harcourts,8/07/2017,351000.0,SP,h,1,12.0,1.0,1.0,1.0,168.0,63.0,1950.0
10799,0650080,Love,8/07/2017,760000.0,S,h,3,12.0,1.0,3.0,1.0,606.0,,
10800,0223465,Nelson,8/07/2017,690000.0,S,h,3,12.0,1.0,3.0,2.0,514.0,,1960.0
10801,0757212,Biggin,8/07/2017,715000.0,S,u,2,2.4,1.0,2.0,2.0,2427.0,,
10802,0335899,Biggin,8/07/2017,630000.0,SP,u,2,2.4,1.0,2.0,1.0,0.0,,1970.0
10803,0056217,hockingstuart,8/07/2017,1200000.0,VB,h,2,2.4,2.0,2.0,1.0,189.0,,
10804,0881716,Hoskins,8/07/2017,1725000.0,S,h,4,19.9,2.0,4.0,2.0,1016.0,310.0,2002.0
10805,0069609,Purplebricks,8/07/2017,633000.0,S,h,2,19.9,1.0,2.0,2.0,123.0,95.0,2005.0
10806,0797904,Philip,8/07/2017,1090000.0,S,h,4,21.3,1.0,4.0,2.0,894.0,115.0,1950.0
10807,0808092,HAR,8/07/2017,936000.0,S,h,4,23.5,2.0,4.0,2.0,675.0,190.0,1980.0
10808,0394551,Harcourts,8/07/2017,860000.0,S,h,3,23.5,2.0,3.0,2.0,537.0,220.0,2001.0
